data,mm,uf
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-06,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.2,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-07,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-08,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-09,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,0.0,SP
2015-05-10,4.6,SP
2015-05-10,9.0,SP
2015-05-10,4.6,SP
2015-05-11,0.2,SP
2015-05-11,0.2,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.4,SP
2015-05-11,0.4,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.6,SP
2015-05-11,0.2,SP
2015-05-11,0.2,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-11,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.2,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-12,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-13,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-14,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-15,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-16,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-17,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.0,SP
2015-05-18,0.2,SP
2015-05-18,0.0,SP
2015-05-19,0.2,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.0,SP
2015-05-19,0.2,SP
2015-05-19,0.6,SP
2015-05-19,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.0,SP
2015-05-20,0.2,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.2,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-21,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-22,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-23,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-24,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-25,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-26,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-27,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-28,0.4,SP
2015-05-28,0.2,SP
2015-05-28,0.2,SP
2015-05-28,0.0,SP
2015-05-28,0.4,SP
2015-05-28,0.6,SP
2015-05-28,1.2,SP
2015-05-28,0.0,SP
2015-05-28,0.2,SP
2015-05-28,0.0,SP
2015-05-28,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.6,SP
2015-05-29,0.0,SP
2015-05-29,0.2,SP
2015-05-29,0.4,SP
2015-05-29,1.8,SP
2015-05-29,1.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-29,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.2,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-30,0.0,SP
2015-05-31,0.0,SP
2015-05-31,0.0,SP
2015-05-31,1.0,SP
2015-05-31,0.0,SP
2015-05-31,0.0,SP
2015-05-31,0.0,SP
2015-05-31,0.2,SP
2015-05-31,0.2,SP
2015-05-31,1.6,SP
2015-05-31,1.2,SP
2015-05-31,1.2,SP
2015-05-31,2.8,SP
2015-05-31,0.0,SP
2015-05-31,0.0,SP
2015-05-31,0.8,SP
2015-05-31,9.0,SP
2015-05-31,0.8,SP
2015-05-31,0.2,SP
2015-05-31,0.8,SP
2015-05-31,0.0,SP
2015-05-31,0.6,SP
2015-05-31,0.4,SP
2015-05-31,0.2,SP
2015-05-31,2.2,SP
2015-06-01,0.0,SP
2015-06-01,1.4,SP
2015-06-01,1.4,SP
2015-06-01,0.2,SP
2015-06-01,0.0,SP
2015-06-01,0.2,SP
2015-06-01,0.2,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-01,0.2,SP
2015-06-01,0.0,SP
2015-06-01,0.6,SP
2015-06-01,0.0,SP
2015-06-01,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-02,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.2,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-03,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-04,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.2,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-05,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-06,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-07,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-08,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-09,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-10,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-11,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-12,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-13,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-14,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,2.8,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.0,SP
2015-06-15,0.2,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
2015-06-16,0.0,SP
